EpRewMean,EpThisIter,TimestepsSoFar,EpisodesSoFar,surrgain,optimgain,TimeElapsed,meankl,entloss,ev_tdlam_before,entropy,EpLenMean
106.175,3,376088,4862,0.27877906,0.27877906,874.3022501468658,0.014658099,0.0,0.3660350441932678,37.946484,106.175
105.525,5,376598,4867,0.17337713,0.17337713,875.7772212028503,0.003880801,0.0,0.8530312031507492,37.946983,105.525
101.425,5,377106,4872,0.18286759,0.18286759,876.7754800319672,0.0038274033,0.0,0.8871351927518845,37.951004,101.425
99.5,6,377711,4878,0.30524153,0.30524153,877.9103312492371,0.014327204,0.0,0.8217295855283737,37.964188,99.5
98.8,5,378169,4883,0.35070994,0.35070994,878.9362580776215,0.014696455,0.0,0.8091918975114822,37.980953,98.8
99.725,5,378709,4888,0.1710476,0.1710476,879.8932921886444,0.003985712,0.0,0.7258777320384979,37.981937,99.725
102.5,5,379277,4893,0.32817712,0.32817712,880.8536961078644,0.014214611,0.0,0.8346710503101349,38.0013,102.5
102.175,6,379909,4899,0.36826766,0.36826766,882.2215082645416,0.014668114,0.0,0.8522400259971619,38.004044,102.175
103.725,5,380459,4904,0.1785665,0.1785665,883.2044160366058,0.0039830804,0.0,0.7707468867301941,37.99487,103.725
107.775,3,380909,4907,0.30825537,0.30825537,884.0284101963043,0.014268224,0.0,0.8191030621528625,37.965214,107.775
105.7,6,381424,4913,0.26481202,0.26481202,885.0361831188202,0.014616201,0.0,0.7813609838485718,37.964794,105.7
104.325,6,381982,4919,0.19782643,0.19782643,886.2800121307373,0.0040753363,0.0,0.8451452851295471,37.967003,104.325
105.075,5,382471,4924,0.30534923,0.30534923,887.5644512176514,0.014875943,0.0,0.9088743329048157,37.97065,105.075
105.875,4,382944,4928,0.18398748,0.18398748,888.43709897995,0.0042327903,0.0,0.6336835622787476,37.97096,105.875
107.4,5,383573,4933,0.18011203,0.18011203,889.24338722229,0.0039911414,0.0,0.7142104804515839,37.961536,107.4
107.5,4,384038,4937,0.3697318,0.3697318,890.2695190906525,0.014731025,0.0,0.7727971971035004,37.971237,107.5
107.625,5,384550,4942,0.31158358,0.31158358,891.7666621208191,0.014052765,0.0,0.8473424166440964,37.971073,107.625
109.575,4,385097,4946,0.17420182,0.17420182,892.6498539447784,0.0038902126,0.0,0.7134637236595154,37.980457,109.575
109.275,6,385710,4952,0.29936928,0.29936928,893.407172203064,0.014762387,0.0,0.8290110528469086,37.981556,109.275
109.6,6,386284,4958,0.15997015,0.15997015,894.2066571712494,0.0038098227,0.0,0.8432987183332443,37.967655,109.6
113.05,4,386788,4962,0.17301098,0.17301098,894.9962999820709,0.0037890836,0.0,0.5724397003650665,37.968185,113.05
111.625,5,387314,4967,0.16848311,0.16848311,895.772420167923,0.0038781741,0.0,0.7408964335918427,37.985355,111.625
111.75,4,387843,4971,0.36966825,0.36966825,896.5409080982208,0.014984167,0.0,0.8378465324640274,37.967003,111.75
109.5,5,388311,4976,0.17231786,0.17231786,897.7529883384705,0.0038051307,0.0,0.6701086759567261,37.964222,109.5
109.575,5,388798,4981,0.16994062,0.16994062,899.1209359169006,0.0039828843,0.0,0.8367025703191757,37.965736,109.575
105.125,4,389185,4985,0.17770597,0.17770597,900.6608431339264,0.0040290197,0.0,0.6895420849323273,37.958336,105.125
105.525,5,389734,4990,0.17405626,0.17405626,901.8337752819061,0.003775438,0.0,0.8148817121982574,37.96545,105.525
106.85,4,390194,4994,0.34543383,0.34543383,903.3071432113647,0.01460137,0.0,0.8222963064908981,37.96,106.85
107.5,5,390748,4999,0.31631452,0.31631452,904.6458561420441,0.014598169,0.0,0.7887201607227325,37.965748,107.5
105.525,6,391362,5005,0.16536415,0.16536415,905.5967192649841,0.003836615,0.0,0.864663764834404,37.94548,105.525
101.875,6,391918,5011,0.16130298,0.16130298,906.459174156189,0.0039984956,0.0,0.8829590752720833,37.939682,101.875
102.775,6,392494,5017,0.1584701,0.1584701,907.4297711849213,0.0038187578,0.0,0.8056908845901489,37.947254,102.775
101.475,5,392945,5022,0.17112872,0.17112872,908.3237109184265,0.0038515865,0.0,0.6650362014770508,37.93507,101.475
102.325,4,393400,5026,0.17590928,0.17590928,909.1234202384949,0.004050809,0.0,0.6785212159156799,37.92322,102.325
102.8,5,393925,5031,0.39755896,0.39755896,909.9180581569672,0.0144809745,0.0,0.802105724811554,37.921764,102.8
101.175,6,394564,5037,0.16781273,0.16781273,910.6988348960876,0.0037790006,0.0,0.8401929140090942,37.91032,101.175
99.975,5,395075,5042,0.32666895,0.32666895,911.4793002605438,0.013981108,0.0,0.6421511769294739,37.921646,99.975
100.45,5,395566,5047,0.17049313,0.17049313,912.339791059494,0.0037732786,0.0,0.8362683057785034,37.937138,100.45
100.4,6,396127,5053,0.32701278,0.32701278,913.2176189422607,0.014229738,0.0,0.8530189990997314,37.938477,100.4
103.35,5,396699,5058,0.19112694,0.19112694,914.0169463157654,0.003912946,0.0,0.7324817478656769,37.937992,103.35
103.225,5,397167,5063,0.31536782,0.31536782,915.1826570034027,0.014877964,0.0,0.8600495457649231,37.924328,103.225
104.0,5,397748,5068,0.1744434,0.1744434,915.9651992321014,0.0041021165,0.0,0.9146506041288376,37.920284,104.0
105.45,3,398143,5071,0.39490303,0.39490303,916.7585332393646,0.0143099055,0.0,0.22958344221115112,37.90917,105.45
105.9,4,398594,5075,0.17686057,0.17686057,917.7558012008667,0.0038956068,0.0,0.8713762313127518,37.90569,105.9
105.675,5,399116,5080,0.32127583,0.32127583,918.7672419548035,0.014250003,0.0,0.8519213497638702,37.90929,105.675
106.775,5,399661,5085,0.3285474,0.3285474,920.759280204773,0.014643753,0.0,0.610818475484848,37.908443,106.775
108.425,4,400125,5089,0.37499338,0.37499338,922.0050091743469,0.014715832,0.0,0.6763207614421844,37.90869,108.425
108.125,6,400708,5095,0.3530044,0.3530044,923.1604542732239,0.014783949,0.0,0.842821329832077,37.898937,108.125
108.075,5,401235,5100,0.16291878,0.16291878,924.759241104126,0.0041549415,0.0,0.7358012795448303,37.898197,108.075
110.975,4,401731,5104,0.17078479,0.17078479,925.8636541366577,0.0037677998,0.0,0.8036951422691345,37.8802,110.975
107.3,6,402350,5110,0.16739294,0.16739294,926.8807821273804,0.0038266275,0.0,0.7898236513137817,37.88709,107.3
105.625,5,402819,5115,0.32967764,0.32967764,928.4201810359955,0.0146584865,0.0,0.760482981801033,37.888355,105.625
107.25,4,403305,5119,0.16371357,0.16371357,929.338436126709,0.0039783716,0.0,0.7499117851257324,37.88451,107.25
106.15,5,403821,5124,0.17100258,0.17100258,930.2136821746826,0.0039943773,0.0,0.8271897733211517,37.886227,106.15
104.75,5,404315,5129,0.3562639,0.3562639,931.4472861289978,0.014959796,0.0,0.7563355267047882,37.879322,104.75
103.45,5,404749,5134,0.35483205,0.35483205,932.6574583053589,0.014164748,0.0,0.8252021670341492,37.878468,103.45
103.65,5,405252,5139,0.15323184,0.15323184,933.5586152076721,0.003975824,0.0,0.7579651176929474,37.882572,103.65
100.0,5,405731,5144,0.1764195,0.1764195,934.3793952465057,0.004020757,0.0,0.8212386071681976,37.888374,100.0
100.65,4,406205,5148,0.33259338,0.33259338,935.5889661312103,0.01463133,0.0,0.7587241530418396,37.882946,100.65
100.875,5,406698,5153,0.18237942,0.18237942,936.4622709751129,0.0040248316,0.0,0.5550995171070099,37.892506,100.875
100.675,4,407137,5157,0.16380033,0.16380033,937.5449931621552,0.0038042138,0.0,0.8487212955951691,37.891953,100.675
100.35,5,407601,5162,0.15287723,0.15287723,939.0910122394562,0.003914633,0.0,0.6219572424888611,37.887447,100.35
99.975,6,408210,5168,0.17541167,0.17541167,940.202130317688,0.0041257944,0.0,0.8374485075473785,37.885937,99.975
101.35,6,408803,5174,0.16346008,0.16346008,941.4676139354706,0.00428895,0.0,0.8649612218141556,37.892994,101.35
104.7,4,409358,5178,0.17951323,0.17951323,942.8574101924896,0.0046447935,0.0,0.5739986002445221,37.88957,104.7
108.65,5,409993,5183,0.1550056,0.1550056,943.9719722270966,0.003946047,0.0,0.6238212585449219,37.86796,108.65
108.725,6,410678,5189,0.18169269,0.18169269,945.1072142124176,0.0037553515,0.0,0.8375794738531113,37.855633,108.725
106.55,6,411203,5195,0.16304381,0.16304381,946.5363099575043,0.0037532314,0.0,0.7605600506067276,37.837353,106.55
108.025,5,411738,5200,0.31863993,0.31863993,947.736700296402,0.014388565,0.0,0.6909304261207581,37.829426,108.025
108.675,5,412227,5205,0.16369833,0.16369833,948.5747373104095,0.0040115616,0.0,0.5330431461334229,37.819653,108.675
110.65,5,412809,5210,0.17000362,0.17000362,949.4044940471649,0.0039828327,0.0,0.8722371608018875,37.82214,110.65
111.3,5,413395,5215,0.33172268,0.33172268,950.1747410297394,0.014783533,0.0,0.625019371509552,37.830082,111.3
106.375,5,413877,5220,0.17564148,0.17564148,950.9599611759186,0.0040076696,0.0,0.8817077651619911,37.83227,106.375
102.25,5,414356,5225,0.18134777,0.18134777,951.7520990371704,0.0039044553,0.0,0.8042398393154144,37.826954,102.25
101.6,5,414836,5230,0.16356678,0.16356678,952.5165293216705,0.0038450514,0.0,0.7867127954959869,37.82719,101.6
104.925,5,415400,5235,0.16418062,0.16418062,953.3153221607208,0.0039193616,0.0,0.8231915831565857,37.833622,104.925
103.55,6,415954,5241,0.1837066,0.1837066,954.3226091861725,0.004272368,0.0,0.8334610760211945,37.830128,103.55
103.95,4,416385,5245,0.16262636,0.16262636,955.7247412204742,0.004069101,0.0,0.7840353697538376,37.823566,103.95
102.675,4,416828,5249,0.1700047,0.1700047,956.6786439418793,0.0037911101,0.0,0.691641092300415,37.813526,102.675
101.1,5,417322,5254,0.3488299,0.3488299,957.6364541053772,0.014756365,0.0,0.7566768974065781,37.789715,101.1
101.05,5,417843,5259,0.16424716,0.16424716,958.3967931270599,0.0038725152,0.0,0.8068373203277588,37.78393,101.05
101.575,6,418419,5265,0.318305,0.318305,959.1848471164703,0.014994232,0.0,0.7386140525341034,37.76173,101.575
101.1,5,418880,5270,0.17528832,0.17528832,959.9418029785156,0.003942551,0.0,0.7734954357147217,37.767574,101.1
99.75,6,419477,5276,0.30463666,0.30463666,960.7360849380493,0.014920248,0.0,0.3495141267776489,37.745808,99.75
99.075,6,420058,5282,0.1638139,0.1638139,961.544851064682,0.0040438883,0.0,0.8409797102212906,37.733936,99.075
102.2,5,420659,5287,0.16951093,0.16951093,962.3639631271362,0.0037817624,0.0,0.4532874822616577,37.73823,102.2
101.075,6,421263,5293,0.15110816,0.15110816,963.2418203353882,0.003889665,0.0,0.7282771170139313,37.740726,101.075
100.775,5,421766,5298,0.3456577,0.3456577,964.4435911178589,0.014655546,0.0,0.771916925907135,37.743572,100.775
103.6,4,422268,5302,0.3729827,0.3729827,965.6807112693787,0.014928683,0.0,0.7111447751522064,37.750652,103.6
103.275,5,422768,5307,0.16396663,0.16396663,966.6941530704498,0.0038713012,0.0,0.6662083864212036,37.761303,103.275
106.725,5,423364,5312,0.16315004,0.16315004,967.7651042938232,0.0038075205,0.0,0.7436463534832001,37.76074,106.725
108.35,5,423909,5317,0.3305897,0.3305897,968.7990510463715,0.0138779655,0.0,0.7450831830501556,37.778767,108.35
105.95,6,424417,5323,0.18309397,0.18309397,969.6781001091003,0.003797809,0.0,0.8369683176279068,37.774044,105.95
106.9,6,425131,5329,0.16369855,0.16369855,970.5311901569366,0.0041069845,0.0,0.7322811186313629,37.76295,106.9
108.75,4,425613,5333,0.17477892,0.17477892,971.364559173584,0.0039139776,0.0,0.8317824751138687,37.761486,108.75
110.35,4,426076,5337,0.16982715,0.16982715,972.2291820049286,0.0039366204,0.0,0.7193794250488281,37.761356,110.35
110.85,4,426538,5341,0.31986237,0.31986237,973.2459571361542,0.014796634,0.0,0.7869796603918076,37.74914,110.85
109.55,5,427052,5346,0.17669812,0.17669812,974.0508773326874,0.003800247,0.0,0.8303288370370865,37.75947,109.55
107.7,5,427544,5351,0.38991338,0.38991338,974.8850440979004,0.014634278,0.0,0.8329137712717056,37.77055,107.7
105.65,5,428049,5356,0.31431606,0.31431606,975.6850230693817,0.014979518,0.0,0.8380753695964813,37.772907,105.65
110.325,6,428741,5362,0.413673,0.413673,976.4749412536621,0.014573595,0.0,0.8668223023414612,37.758373,110.325
110.5,4,429210,5366,0.18108809,0.18108809,977.328280210495,0.0041374154,0.0,0.8045035749673843,37.760014,110.5
110.025,5,429775,5371,0.15872207,0.15872207,978.2120051383972,0.0039454172,0.0,0.6219525337219238,37.750973,110.025
108.125,5,430245,5376,0.17273512,0.17273512,978.9890282154083,0.0040089274,0.0,0.6822330355644226,37.75086,108.125
107.775,4,430739,5380,0.18149012,0.18149012,979.7863070964813,0.0039611775,0.0,0.4639468193054199,37.75469,107.775
108.6,5,431299,5385,0.16364534,0.16364534,980.7260160446167,0.004032743,0.0,0.8483460247516632,37.761547,108.6
111.4,6,432000,5391,0.17562613,0.17562613,981.7845439910889,0.003997296,0.0,0.6988107264041901,37.756664,111.4
113.0,3,432347,5394,0.18671799,0.18671799,982.5701382160187,0.0047053085,0.0,0.7326380610466003,37.75232,113.0
109.875,4,432721,5398,0.17633587,0.17633587,983.3313391208649,0.003995864,0.0,0.6749972403049469,37.76466,109.875
109.525,5,433225,5403,0.28667912,0.28667912,984.1821849346161,0.014386979,0.0,0.6507495641708374,37.781734,109.525
111.975,3,433689,5406,0.1858452,0.1858452,985.3019483089447,0.004250175,0.0,0.7931787371635437,37.787968,111.975
112.225,5,434264,5411,0.17590578,0.17590578,986.4348831176758,0.0046214676,0.0,0.6513466835021973,37.791584,112.225
115.775,4,434790,5415,0.166886,0.166886,987.836195230484,0.0038058197,0.0,0.890958160161972,37.778767,115.775
115.65,4,435281,5419,0.3379722,0.3379722,989.3781352043152,0.014946909,0.0,0.6621429324150085,37.776966,115.65
115.55,5,435817,5424,0.16398707,0.16398707,990.5879521369934,0.00412268,0.0,0.8710994571447372,37.774822,115.55
114.175,4,436221,5428,0.16612755,0.16612755,991.8846819400787,0.0039747506,0.0,0.7863142788410187,37.768147,114.175
115.25,5,436836,5433,0.18098775,0.18098775,992.9833221435547,0.0042149494,0.0,0.7077257633209229,37.76122,115.25
118.875,3,437301,5436,0.28318208,0.28318208,994.0196690559387,0.014234144,0.0,0.8326316922903061,37.760204,118.875
118.55,5,437778,5441,0.17860907,0.17860907,994.9551591873169,0.004064272,0.0,0.8107067346572876,37.7589,118.55
114.2,5,438257,5446,0.17647332,0.17647332,995.8960671424866,0.003949633,0.0,0.6698282957077026,37.76433,114.2
114.45,5,438842,5451,0.17081317,0.17081317,996.8859839439392,0.0042686714,0.0,0.6999825537204742,37.757946,114.45
114.275,5,439452,5456,0.1687021,0.1687021,998.0356111526489,0.0041161254,0.0,0.6835845410823822,37.77241,114.275
110.4,4,439823,5460,0.18127893,0.18127893,998.9230000972748,0.0040763747,0.0,0.8226751983165741,37.780834,110.4
111.575,4,440280,5464,0.16876335,0.16876335,999.8679842948914,0.003882913,0.0,0.8726082593202591,37.776928,111.575
109.875,5,440776,5469,0.19006446,0.19006446,1000.781131029129,0.004130596,0.0,0.8011244982481003,37.7727,109.875
108.325,6,441416,5475,0.16293836,0.16293836,1001.7057900428772,0.00418596,0.0,0.6423900127410889,37.777393,108.325
106.65,5,441936,5480,0.17742968,0.17742968,1002.5803110599518,0.0045217155,0.0,0.8358772099018097,37.77656,106.65
107.75,6,442567,5486,0.17773461,0.17773461,1003.4857110977173,0.003949391,0.0,0.625603586435318,37.77478,107.75
106.575,6,443195,5492,0.156575,0.156575,1004.4013092517853,0.003787131,0.0,0.6646992266178131,37.787792,106.575
104.525,6,443820,5498,0.3036642,0.3036642,1005.3608181476593,0.014595782,0.0,0.7000809907913208,37.772953,104.525
106.875,5,444438,5503,0.17501104,0.17501104,1006.5079762935638,0.004274652,0.0,0.7765416502952576,37.765705,106.875
107.225,6,445065,5509,0.16447678,0.16447678,1007.5907101631165,0.004127147,0.0,0.7128717005252838,37.767445,107.225
106.8,4,445501,5513,0.391909,0.391909,1008.4667410850525,0.014833654,0.0,0.9390408359467983,37.766468,106.8
106.85,6,446110,5519,0.16202629,0.16202629,1009.2920441627502,0.004081827,0.0,0.7529187202453613,37.76173,106.85
108.225,5,446703,5524,0.1743708,0.1743708,1010.8652741909027,0.0038867306,0.0,0.7569837868213654,37.752193,108.225
110.15,5,447244,5529,0.16295332,0.16295332,1012.1391952037811,0.0043695867,0.0,0.8514489233493805,37.747433,110.15
109.325,4,447689,5533,0.18306291,0.18306291,1013.3234181404114,0.0042954064,0.0,0.8396681547164917,37.759876,109.325
112.625,4,448194,5537,0.17224479,0.17224479,1014.5129070281982,0.003828085,0.0,0.6219591498374939,37.75976,112.625
112.025,5,448785,5542,0.16139111,0.16139111,1015.6011462211609,0.0045438083,0.0,0.6668475568294525,37.76607,112.025
111.8,4,449209,5546,0.17367187,0.17367187,1016.9300012588501,0.003799948,0.0,0.8692484349012375,37.766834,111.8
109.8,6,449763,5552,0.1652236,0.1652236,1018.2000932693481,0.0039035417,0.0,0.7634715735912323,37.75975,109.8
109.475,5,450325,5557,0.30743647,0.30743647,1019.6970303058624,0.014784233,0.0,0.8791943937540054,37.763386,109.475
108.75,5,450849,5562,0.18395592,0.18395592,1021.122905254364,0.0040624416,0.0,0.9201554134488106,37.76746,108.75
109.825,5,451418,5567,0.16129693,0.16129693,1022.6664659976959,0.0043687546,0.0,0.8213317841291428,37.770508,109.825
106.625,6,451954,5573,0.17039913,0.17039913,1024.6559081077576,0.004287361,0.0,0.7513566315174103,37.758167,106.625
104.35,4,452368,5577,0.15897307,0.15897307,1026.1252789497375,0.0037769652,0.0,0.7035024762153625,37.756157,104.35
102.425,5,452882,5582,0.16506372,0.16506372,1027.3426382541656,0.004191614,0.0,0.7044503688812256,37.7469,102.425
100.775,6,453456,5588,0.1634174,0.1634174,1028.4270510673523,0.0042160335,0.0,0.7725728899240494,37.749622,100.775
102.45,4,453861,5592,0.1770573,0.1770573,1029.4049541950226,0.004438917,0.0,0.7405246198177338,37.743286,102.45
101.8,5,454397,5597,0.17452267,0.17452267,1030.3973052501678,0.0037632184,0.0,0.7842846810817719,37.75195,101.8
103.625,5,454994,5602,0.31148422,0.31148422,1031.4148921966553,0.014879214,0.0,0.7169852554798126,37.74268,103.625
104.45,4,455485,5606,0.17259428,0.17259428,1032.8417122364044,0.0039049545,0.0,0.8712324351072311,37.751102,104.45
107.2,5,456064,5611,0.17838204,0.17838204,1033.8079240322113,0.0045504747,0.0,0.8931170031428337,37.75427,107.2
111.325,4,456588,5615,0.20600693,0.20600693,1034.7609491348267,0.0040111905,0.0,0.8582165837287903,37.761368,111.325
111.625,5,457150,5620,0.15476215,0.15476215,1035.9012620449066,0.003860845,0.0,0.5629569888114929,37.753956,111.625
115.525,5,457776,5625,0.3787228,0.3787228,1037.354877948761,0.0142408125,0.0,0.6445609629154205,37.74151,115.525
117.375,4,458237,5629,0.16920163,0.16920163,1039.0517320632935,0.0039605857,0.0,0.43189311027526855,37.733047,117.375
119.375,5,458860,5634,0.16760156,0.16760156,1040.05068898201,0.0038084658,0.0,0.6924271583557129,37.728443,119.375
119.1,6,459463,5640,0.16340184,0.16340184,1041.7027781009674,0.0038864221,0.0,0.7680203318595886,37.726154,119.1
118.875,4,460003,5644,0.18105377,0.18105377,1043.2399642467499,0.0039989585,0.0,0.808593139052391,37.721195,118.875
116.475,4,460409,5648,0.17376435,0.17376435,1044.2366871833801,0.0038939524,0.0,0.7878745049238205,37.718746,116.475
118.95,5,461032,5653,0.17778736,0.17778736,1045.4027409553528,0.00424125,0.0,0.8082019239664078,37.718136,118.95
113.85,7,461704,5660,0.16517286,0.16517286,1046.4720273017883,0.00382153,0.0,0.8101748377084732,37.721066,113.85
112.525,3,462040,5663,0.1724343,0.1724343,1047.6347949504852,0.0038070567,0.0,0.5690197050571442,37.721424,112.525
111.35,4,462469,5667,0.29536125,0.29536125,1048.8381912708282,0.014408597,0.0,0.5921582281589508,37.702038,111.35
110.75,5,463041,5672,0.1789026,0.1789026,1049.8368089199066,0.004488186,0.0,0.656210869550705,37.70695,110.75
111.2,4,463522,5676,0.18134509,0.18134509,1050.784192085266,0.0040367143,0.0,0.6534395813941956,37.711807,111.2
109.675,5,464046,5681,0.26361698,0.26361698,1051.7482690811157,0.014965332,0.0,0.558793306350708,37.699955,109.675
110.925,4,464533,5685,0.16939378,0.16939378,1052.8501870632172,0.004206071,0.0,0.6343646049499512,37.701733,110.925
108.775,6,465071,5691,0.16680829,0.16680829,1053.8281133174896,0.0038304138,0.0,0.8193804174661636,37.69514,108.775
108.275,4,465553,5695,0.17746587,0.17746587,1054.7357912063599,0.00408055,0.0,0.8989880084991455,37.695446,108.275
